word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
iub,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
grobner,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35714285714285715,0.0,0.0,1.0,0,0,7,0
bfswcbkpwuonaodrvfpp,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,20,0
turing,33,3,16,0.63636363636363635,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606060606060608,0.0,0.0,1.0,0.65555555555555556,0.0,0.0,2.3846153846153846,0.33135192796299184,0.0,0.0,2.6153846153846154,0,1,6,0
predicated,4,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35703243025641551,0.0,0.0,1.0,0,0,10,0
whittle,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.42045454545454547,0.0,0.0,1.0,0,0,7,0
predicates,9,2,5,0.22222222222222221,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58333333333333326,0.0,0.0,2.3333333333333335,0.48511513157894731,0.0,0.0,3.0,1,0,10,0
cryptostorm,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,11,0
behrouz,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.07407407407407407,0.0,0.0,1.0,0,0,7,0
kcsobbkgrscuoiqyvpomryfsmdybwsuobywoyrydovwsuoomryycmkbwsuozkzkcsobbkgrscuoiwsuo,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.083969465648854963,0.0,0.0,1.0,0,0,80,0
dblp,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,3.0,0.16336633663366337,0.0,0.0,3.0,0,0,4,0
wiretap,3,0,1,0.66666666666666663,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.359375,0.0,0.0,4.0,0,0,7,0
acknowledged,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.61859665524034713,0.0,0.0,1.5,0,0,12,0
hypotheses,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.47863008585293021,0.0,0.0,1.0,1,0,10,0
chunli,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61946902654867253,0.0,0.0,1.0,0,0,6,0
acknowledges,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.54816784869976354,0.0,0.0,1.0,1,0,12,0
executed,21,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3999999999999999,0.46500492778911429,0.0,0.0,1.3999999999999999,0,0,8,0
interpretation,17,2,16,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,1.0,0.59999999999999998,0.5,0.5,1.0714285714285714,0.68274659308017471,0.0,0.071428571428571425,1.0625,0,0,14,0
over,0,0,0,,,,0.0007751937984496124,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
casted,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.64978902953586493,0.0,0.0,4.0,0,0,6,0
expects,10,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000001,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1111111111111112,0.50796338729657253,0.0,0.0,1.1111111111111112,1,0,7,0
executes,11,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2222222222222223,0.51726278364691602,0.0,0.0,1.2222222222222223,1,0,8,0
talkative,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.36036036036036034,0.0,0.0,1.0,0,0,9,0
digest,244,16,134,0.032786885245901641,0.0,0.028688524590163935,0.4692737430167598,0.0,0.0040983606557377051,0.0,0.0,0.0,0.0,0.0,0.0040983606557377051,0.0,0.0,1.0,0.73415178571428563,0.0,0.1875,2.6355932203389831,0.48982146459065978,0.0084745762711864406,0.050847457627118647,2.7024793388429753,0,0,6,0
textbox,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.68920454545454546,0.0,0.0,1.0,0,0,7,0
hashe,7,0,4,0.0,0.0,0.0,0.8,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.50192819148936163,0.0,0.0,2.0,0,0,5,0
hashd,0,0,0,,,,0.6666666666666666,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
hasha,17,2,10,0.11764705882352941,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666674,0.0,0.0,2.375,0.50841697516288975,0.0,0.0,2.3333333333333335,0,0,5,0
hashk,3,0,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.3333333333333335,0.26308398845528985,0.0,0.0,2.3333333333333335,0,0,5,0
writing,163,1,152,0.012269938650306749,0.0,0.012269938650306749,0.036585365853658534,0.0061349693251533744,0.0,0.0,0.0,0.0,0.0,0.0,0.0061349693251533744,0.0061349693251533744,0.0,1.0,0.33333333333333331,0.0,0.0,1.0728476821192052,0.33641873865457594,0.32450331125827814,0.013245033112582781,1.0794701986754967,0,1,7,0
destroyed,17,0,16,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.125,0.5770285820172304,0.0,0.0625,1.125,0,0,9,0
btext,3,0,2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.5,0.81961148172507747,0.0,0.0,2.5,0,0,5,0
hashv,4,0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,6.0,0.72767857142857151,0.0,0.0,6.0,0,0,5,0
hashx,12,0,8,0.33333333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.75,0.58005768140882163,0.0,0.0,1.75,0,0,5,0
sakura,7,1,3,0.8571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.63508361204013375,0.5,0.0,3.5,0,0,6,0
splitter,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,,0,0,1.0,0,0,8,0
publicizing,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.36454142164448566,0.0,0.0,1.0,0,1,11,0
washing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53658536585365857,0.0,0.0,1.0,0,1,7,0
dictatorship,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.73542600896860988,0.0,0.0,1.0,0,0,12,0
fonts,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.8029197080291971,0.0,0.0,1.0,1,0,5,0
explode,2,0,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.85101266812636855,0.0,0.0,1.0,0,0,7,0
hqb,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
xtvjcm,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
primitiveness,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77215189873417722,0.0,0.0,1.0,1,0,13,0
encryptwithrsa,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,14,0
nih,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
fffffffffffffffeffffffff,2,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.31880108991825618,0.0,0.0,2.0,0,0,24,0
reused,77,10,68,0.0,0.0,0.090909090909090912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,1.0,0.75159090909090909,0.10000000000000001,0.40000000000000002,1.1724137931034482,0.47990448911902273,0.0,0.0,1.21875,0,0,6,0
gibbon,1,0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.94444444444444442,0.0,0.0,1.0,0,0,6,0
driving,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.31787326968531926,0.0,0.0,1.0,0,1,7,0
sesible,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.042105263157894736,0.0,0.0,1.0,0,0,7,0
reuses,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0,,0,0,1.1666666666666667,0.42404744057572286,0.0,0.0,1.1666666666666667,1,0,6,0
ajo,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.56293706293706292,0.0,0.0,2.0,0,0,3,0
synchronously,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.73975912975912961,0.0,0.0,1.3333333333333333,0,0,13,0
resistor,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.058823529411764705,0.0,0.0,1.0,0,0,8,0
accidentially,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.4170403587443946,0.0,0.0,1.0,0,0,13,0
frek,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
perception,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.449438202247191,0.0,0.0,1.0,0,0,10,0
free,113,6,101,0.017699115044247787,0.0,0.026548672566371681,0.0,0.0088495575221238937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,1.0,0.51150793650793658,0.0,0.0,1.1894736842105262,0.60645251874427231,0.0,0.042105263157894736,1.2142857142857142,0,0,4,0
fred,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.68768768768768762,0.0,0.0,3.0,0,0,4,0
whereupon,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.94594594594594594,0.0,0.0,1.0,0,0,9,0
freq,3,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.52925614690320566,0.0,0.0,1.3333333333333333,0,0,4,0
wanted,134,1,125,0.007462686567164179,0.0,0.0,0.0,0.007462686567164179,0.037313432835820892,0.0,0.0,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,1.0,0.20000000000000001,1.0,0.0,1.0725806451612903,0.42716128844957041,0.032258064516129031,0.0080645161290322578,1.0720000000000001,0,0,6,0
ambles,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.43478260869565216,0.0,0.0,1.0,1,0,6,0
fret,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27586206896551724,0.0,0.0,1.0,0,0,4,0
ogbep,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97202797202797198,0.0,0.0,1.0,0,0,5,0
gumbled,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.58333333333333337,0.0,0.0,3.0,0,0,7,0
openssh,10,2,10,0.69999999999999996,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4464285714285714,0.5,0.0,1.0,0.47191756763589038,0.0,0.0,1.1111111111111112,0,0,7,0
openssl,480,64,283,0.55000000000000004,0.0020833333333333333,0.016666666666666666,0.44142614601018676,0.0020833333333333333,0.010416666666666666,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0083333333333333332,0.0,0.0,1.0,0.53390658820346326,0.359375,0.203125,2.2009132420091326,0.46876750385005728,0.054794520547945202,0.036529680365296802,2.4052863436123348,0,0,7,1
klxfjfm,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
corrections,4,0,4,0.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80422785018973764,0.0,0.25,1.0,1,0,11,0
helloworldblah,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,14,0
reykeyed,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0,,0,0,1.0,0,0,8,0
industrial,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26561548906681648,0.0,0.0,1.0,0,0,10,0
bcbbc,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
will,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
philosophical,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61021505376344087,0.0,0.0,1.0,0,0,13,0
scissors,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.36842105263157893,0.0,0.0,3.0,1,0,8,0
inmate,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65957446808510634,0.0,0.0,1.0,0,0,6,0
seehuhn,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
vvlyu,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44827586206896552,0.0,0.0,1.0,0,0,5,0
miibnqyjkozihvc,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.98901098901098905,0.0,0.0,2.0,0,0,15,0
decrypttext,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,11,0
wildly,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66666666666666663,0.33333333333333331,0.0,0,,0,0,1.0,0.45658405250686279,0.0,0.0,1.0,0,0,6,0
toolset,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57943349753694584,0.0,0.0,1.0,0,0,7,0
percentage,9,0,8,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.125,0.47757757923151212,0.0,0.0,1.125,0,0,10,0
decryptedstring,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,1,15,0
duress,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,1,0,6,0
ritter,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.8571428571428571,0.0,0.0,1.0,0,0,6,0
signup,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.36036593524217286,0.0,0.0,1.5,0,0,6,0
esoteric,5,0,5,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59946131113759793,0.0,0.0,1.0,0,0,8,0
conspicuously,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.95876288659793818,0.0,0.0,1.0,0,0,13,0
adversry,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.84615384615384615,0.0,0.0,1.0,0,0,8,0
wzyxma,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
signum,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
injected,9,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2857142857142858,0.42955862164408198,0.0,0.0,1.2857142857142858,0,0,8,0
nbpwl,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
abandoning,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.68306010928961747,0.0,0.0,1.0,0,1,10,0
classed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.984375,0.0,0.0,1.0,0,0,7,0
hopping,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97457627118644063,0.0,0.0,1.0,0,1,7,0
strenght,2,1,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,1.0,0.0,1.0,0.099173553719008267,0.0,0.0,1.0,0,0,8,0
reconstructing,10,3,9,0.10000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45370370370370372,0.33333333333333331,0.0,1.1666666666666667,0.71516297406175056,0.0,0.0,1.25,0,1,14,0
classes,32,0,28,0.125,0.0,0.03125,0.9090909090909091,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,,0,0,1.1428571428571428,0.47210853455649632,0.0,0.0,1.1428571428571428,1,0,7,0
budget,10,1,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,1.125,0.48926916079428995,0.0,0.125,1.25,0,0,6,0
beker,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.84615384615384615,0.0,0.0,1.0,0,0,5,0
hiffie,2,0,1,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.76086956521739135,0.0,0.0,2.0,0,0,6,0
generateprimenumber,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60227272727272729,0.0,0.0,1.0,0,0,19,0
ran,25,0,24,0.040000000000000001,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.7916666666666665,0.40007726944491973,0.041666666666666664,0.0,2.7916666666666665,0,0,3,0
ral,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
ram,73,5,49,0.95890410958904104,0.93150684931506844,0.013698630136986301,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698630136986301,0.0,0.0,1.0,0.88333333333333341,0.0,0.40000000000000002,2.4090909090909092,0.45870944879009379,0.0,0.045454545454545456,2.4130434782608696,0,0,3,0
kyle,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
raw,99,11,76,0.070707070707070704,0.0,0.0,0.03125,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,1.0,0.61165223665223656,0.090909090909090912,0.0,1.4461538461538461,0.4719741895961046,0.0,0.0,1.5671641791044777,0,0,3,0
rat,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
rar,6,1,4,0.5,0.5,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,3.0,0.53449675324675328,0.0,0.0,3.3333333333333335,0,0,3,0
rap,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17747440273037543,0.0,0.0,1.0,0,0,3,0
ray,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
rjkx,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
relayed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.76851851851851849,0.0,0.0,1.0,0,0,7,0
isolated,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.44117290923498798,0.0,0.0,1.5,0,0,8,0
cghijklmnopqrsuvwxyzabcdefgijklmnopqrstuvwyz,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,44,0
laughed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.045454545454545456,0.0,0.0,1.0,0,0,7,0
pnrg,2,1,2,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,1.0,0.63247863247863245,0.0,0.0,1.0,0,0,4,0
shallow,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.12692967697954549,0.0,0.0,1.0,0,0,7,0
denominator,17,1,11,0.11764705882352941,0.0,0.11764705882352941,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.6000000000000001,0.59741559757607399,0.0,0.0,1.7,0,0,11,0
zluuhli,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22868217054263565,0.0,0.0,1.0,0,0,7,0
geli,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.31578947368421051,0.0,0.0,2.0,0,0,4,0
curit,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
partition,7,1,6,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,1.6000000000000001,0.38636416738385815,0.0,0.0,1.5,0,0,9,0
metal,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
sidechannel,8,1,2,0.0,0.0,0.125,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,7.0,0.41746031746031748,0.0,0.0,8.0,0,0,11,0
desktops,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59288285150354114,0.0,0.0,1.0,1,0,8,0
contacted,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.38254863891922503,0.0,0.0,1.0,0,0,9,0
labels,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.48328971068332766,0.0,0.0,1.0,1,0,6,0
