word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
whip,98,8,71,0.22448979591836735,0.0,0.01020408163265306,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,1.0,0.59077380952380953,0.375,0.125,2.5238095238095237,0.45707196561948127,0.031746031746031744,0.015873015873015872,2.5692307692307694,0,0,4,0
borne,4,0,4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44969435784583411,0.0,0.0,1.0,0,0,5,0
mirpoix,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25,0.0,0.0,1.0,0,0,7,0
gaanche,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.88805970149253732,0.0,0.0,1.0,0,0,7,0
ofcourse,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.86682926829268292,0.0,0.0,1.0,0,0,8,0
hydrocolloids,3,0,2,0.0,0.0,0.33333333333333331,1.0,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.72281449893390193,0.0,0.0,1.5,1,0,13,0
encountering,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333331,0.0,0.0,0,,0,0,1.0,0.28917682977088915,0.0,0.0,1.0,0,1,12,0
grapes,30,5,24,0.033333333333333333,0.0,0.10000000000000001,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.73666666666666669,0.0,0.40000000000000002,1.263157894736842,0.49483863891733115,0.0,0.052631578947368418,1.5789473684210527,1,0,6,1
wikihow,4,0,3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.33490376904570968,0.0,0.0,1.3333333333333333,0,0,7,0
muscling,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.56378600823045266,0.0,0.0,1.0,0,1,8,0
canneries,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77966101694915257,0.0,0.0,1.0,1,0,9,0
ate,136,3,128,0.014705882352941176,0.0,0.0073529411764705881,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073529411764705881,0.0,0.0,1.3333333333333333,0.21428571428571427,0.66666666666666663,0.0,2.1920000000000002,0.39684270584836673,0.064000000000000001,0.0080000000000000002,2.2240000000000002,0,0,3,0
shelves,18,1,17,0.0,0.0,0.055555555555555552,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555552,0.0,1.0,0.59999999999999998,0.0,0.0,1.0625,0.4325848911342447,0.0,0.0,1.125,1,0,7,0
atm,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.96721311475409832,0.0,0.5,1.0,0,0,3,0
atk,8,0,6,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.45851067669449469,0.16666666666666666,0.0,1.5,0,0,3,0
shelved,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.32692307692307693,0.0,0.0,1.0,0,0,7,0
reprimanded,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.047619047619047616,1.0,0.0,1.0,0,0,11,0
levels,51,5,48,0.0,0.0,0.019607843137254902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,1.0,0.755,0.0,0.20000000000000001,1.069767441860465,0.60395815480483783,0.0,0.023255813953488372,1.0851063829787233,1,0,6,0
cucumber,54,3,44,0.1111111111111111,0.0,0.037037037037037035,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72222222222222221,0.0,0.33333333333333331,1.5853658536585367,0.43882576774374854,0.0,0.024390243902439025,1.5813953488372092,0,0,8,0
resetting,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.049645390070921988,0.0,0.0,1.0,0,1,9,0
veggie,38,9,35,0.078947368421052627,0.0,0.052631578947368418,0.75,0.0,0.026315789473684209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.59367484367484369,0.1111111111111111,0.1111111111111111,1.2307692307692308,0.5042478548477114,0.0,0.0,1.3999999999999999,0,0,6,0
spinning,3,1,3,0.33333333333333331,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1.0,0.25133707494222518,0.0,0.0,1.0,0,1,8,0
bitten,10,0,9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1111111111111112,0.62298571796985569,0.0,0.1111111111111111,1.1111111111111112,0,0,6,0
roni,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
similarly,34,1,34,0.38235294117647056,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.875,0.0,0.0,1.0,0.60119048257228902,0.0,0.030303030303030304,1.0303030303030303,0,0,9,0
tangy,29,4,27,0.034482758620689655,0.0,0.034482758620689655,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64999999999999991,0.0,0.25,1.1304347826086956,0.47584531925290541,0.0,0.0,1.25,0,0,5,0
bitter,350,66,269,0.037142857142857144,0.0057142857142857143,0.091428571428571428,0.22589531680440772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028571428571428571,0.0,0.0,1.0606060606060606,0.73893480257116617,0.10606060606060606,0.34848484848484851,1.6748768472906403,0.57540904410511062,0.0,0.083743842364532015,1.9806763285024154,0,0,6,0
ranging,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.51254654442529257,0.0,0.0,1.0,0,1,7,0
rummaged,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17094017094017094,0.0,0.0,1.0,0,0,8,0
cornflour,22,3,15,0.090909090909090912,0.0,0.045454545454545456,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72222222222222221,0.0,0.33333333333333331,1.6666666666666667,0.53654330433855435,0.0,0.16666666666666666,1.9166666666666667,0,0,9,0
perie,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
soppressata,2,1,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.71739130434782605,0.0,0.0,2.0,0,0,11,0
nations,4,0,4,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72769607843137252,0.0,0.0,1.0,1,0,7,0
entr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
acquisition,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.24444444444444444,0.0,0.0,1.0,0,0,11,0
goya,8,2,7,1.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.5,0.0,1.2,0.42815322321419319,0.0,0.0,1.6000000000000001,0,0,4,0
unintended,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,0,0,10,0
boston,16,2,15,0.6875,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,0.0,0.0,1.0769230769230769,0.33013462089104101,0.0,0.0,1.2307692307692308,0,0,6,0
corny,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.5636363636363636,0.0,0.0,1.0,0,0,5,0
chewiness,11,2,11,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,1.0,0.67088723155219321,0.0,0.0,1.1000000000000001,1,0,9,0
corns,5,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.35516894787255493,0.0,0.0,1.25,1,0,5,0
allergenic,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
absorber,4,1,2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,3.0,0.60101010101010111,0.0,0.0,4.0,0,0,8,0
grapeseed,13,3,10,0.076923076923076927,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40317460317460324,0.33333333333333331,0.0,1.4285714285714286,0.41694386406502559,0.0,0.0,1.8571428571428572,0,0,9,0
cyrillic,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.92156862745098034,0.0,0.0,1.0,0,0,8,0
mussing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82758620689655171,0.0,0.0,1.0,0,1,7,0
absorbed,35,5,34,0.0,0.0,0.028571428571428571,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80452380952380964,0.0,0.20000000000000001,1.0344827586206897,0.60952728289068847,0.0,0.0,1.09375,0,0,8,0
conatainer,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.43799472295514513,0.0,0.0,1.0,0,0,10,0
shall,12,2,11,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333333333329,0.0,0.0,1.0,0.33333333333333331,0.5,0.0,1.1111111111111112,0.61045387163182174,0.0,0.0,1.0909090909090908,0,0,5,0
huh,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.19444444444444445,0.0,0.0,1.0,0,0,3,0
object,11,1,9,0.0,0.0,0.090909090909090912,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909090909090912,0.0,0.0,2.0,0.66666666666666663,0.0,1.0,1.125,0.41464648867291293,0.0,0.0,1.2222222222222223,0,0,6,0
crayfish,3,1,2,0.0,0.0,0.33333333333333331,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.22499999999999998,0.0,0.0,4.0,0,0,8,0
wreck,7,2,5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.6666666666666667,0.77481371087928463,0.0,0.0,2.3333333333333335,0,0,5,0
slowcooker,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.41261261261261262,0.0,0.0,1.0,0,0,10,0
comprise,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61187516530018504,0.0,0.0,1.0,0,0,8,0
striations,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59602649006622521,0.0,0.0,1.0,1,0,10,0
incomplete,6,0,4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.75,0.50895593684941598,0.0,0.0,1.75,0,0,10,0
signatures,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25806451612903225,0.0,0.0,1.0,1,0,10,0
droppings,6,1,4,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,1.6666666666666667,0.51015482695810566,0.0,0.0,2.0,1,0,9,0
bonnie,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,0,0,6,0
undue,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.73412698412698418,0.0,0.0,1.0,0,0,5,0
pathogens,10,1,9,0.10000000000000001,0.0,0.10000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.0,0.0,1.125,0.77453513129693918,0.0,0.0,1.25,1,0,9,0
touches,18,2,17,0.0,0.0,0.055555555555555552,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.5,1.0666666666666667,0.55263181424036922,0.0,0.0,1.2,1,0,7,0
busy,22,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76388888888888884,0.0,0.0,1.0,0.36160430816313427,0.0,0.0,1.0476190476190477,0,0,4,0
reheating,76,23,72,0.14473684210526316,0.0,0.065789473684210523,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53961352657004824,0.52173913043478259,0.17391304347826086,1.0816326530612246,0.64148772446878366,0.061224489795918366,0.061224489795918366,1.1875,0,1,9,1
bust,4,0,4,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80469924812030069,0.0,0.5,1.0,0,0,4,0
bush,6,1,6,0.33333333333333331,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3860788322484629,0.0,0.0,1.0,0,0,4,0
touched,26,3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57500000000000007,0.0,0.0,1.0454545454545454,0.58031718179072334,0.0,0.0,1.04,0,0,7,0
heartily,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20338983050847459,0.0,0.0,1.0,0,0,8,0
longhorn,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20833333333333334,0.0,0.0,1.0,0,0,8,0
emphatically,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.052631578947368418,0.0,0.0,1.0,0,0,12,0
electromenager,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,14,0
pareve,3,0,3,0.33333333333333331,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10392868779965554,0.0,0.0,1.0,0,0,6,0
blistered,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.28685897435897434,0.0,0.0,1.5,0,0,9,0
volatility,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.16666666666666666,0.0,0.0,1.0,0,0,10,0
enrobe,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.125,0.0,0.0,1.0,0,0,6,0
greens,54,14,39,0.018518518518518517,0.0,0.16666666666666666,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80926870748299318,0.0,0.5714285714285714,1.6000000000000001,0.44560143850413708,0.0,0.040000000000000001,1.9285714285714286,1,0,6,1
coles,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,5,0
release,78,4,64,0.0,0.0,0.01282051282051282,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.68154761904761907,0.0,0.25,1.3,0.55601009840717452,0.0,0.0,1.3387096774193548,0,0,7,0
branding,3,1,2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,2.0,0.6428571428571429,0.0,0.0,3.0,0,1,8,0
inadvertantly,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.56074766355140182,0.0,0.0,1.0,0,0,13,0
clew,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59890109890109888,0.0,0.0,1.0,0,0,4,0
unexpectedly,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40000000000000002,0.0,0.0,1.0,0,0,12,0
result,579,16,524,0.025906735751295335,0.0051813471502590676,0.082901554404145081,0.8931034482758621,0.0,0.0034542314335060447,0.0,0.0,0.0,0.0,0.0,0.067357512953367879,0.0,0.0,1.0,0.72083333333333344,0.0625,0.3125,1.2204724409448819,0.60061818051751326,0.0,0.062992125984251968,1.2254335260115607,0,0,6,0
hammer,7,0,7,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.41283136514072433,0.0,0.0,1.0,0,0,6,0
meticulousness,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71153846153846156,0.0,0.0,1.0,1,0,14,0
wikipedia,132,0,118,0.76515151515151514,0.0,0.0,0.7116564417177914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0,,0,0,1.1440677966101696,0.41998707885383768,0.050847457627118647,0.016949152542372881,1.1440677966101696,0,0,9,0
stamps,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.93975903614457834,0.0,0.0,1.0,1,0,6,0
hardwearing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61971830985915488,0.0,0.0,1.0,0,1,11,0
kamado,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0,,0,0,1.0,0,0,6,0
rolled,95,7,83,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,1.0,0.52414965986394546,0.14285714285714285,0.0,1.1578947368421053,0.47604604530460648,0.0,0.0,1.2337662337662338,0,0,6,0
mei,5,2,4,0.20000000000000001,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.58333333333333326,0.0,0.0,2.5,0.42850877192982451,0.0,0.0,4.5,0,0,3,0
macronutrients,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.60119047619047628,0.0,0.0,2.0,1,0,14,0
weirdly,4,1,4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.66005749811194425,0.0,0.0,1.0,0,0,7,0
conflagration,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59259259259259256,0.0,0.0,1.0,0,0,13,0
butane,12,2,9,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82638888888888884,0.0,0.0,1.5714285714285714,0.50945570628266934,0.0,0.0,1.8571428571428572,0,0,6,0
wth,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.42622950819672129,0.0,0.0,1.0,0,0,3,0
roller,24,4,18,0.083333333333333329,0.0,0.16666666666666666,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,1.0,0.78174603174603163,0.0,0.5,1.5714285714285714,0.37200835007815841,0.14285714285714285,0.071428571428571425,1.8571428571428572,0,0,6,0
pity,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.69387755102040816,0.0,0.0,1.0,0,0,4,0
patented,4,0,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.63204262609983797,0.0,0.0,1.3333333333333333,0,0,8,0
accident,22,4,22,0.0,0.0,0.045454545454545456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,1.0,0.82499999999999996,0.0,0.5,1.0,0.56202857329017442,0.0,0.1111111111111111,1.0,0,0,8,0
sacrificing,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.79260362159654063,0.0,0.0,1.0,0,1,11,0
triggers,3,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33271387660267543,0.0,0.0,1.0,1,0,8,0
pits,25,4,13,0.0,0.0,0.080000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000001,0.0,0.0,1.0,0.64583333333333326,0.0,0.25,2.3333333333333335,0.51048432760200635,0.0,0.0,2.5,1,0,4,0
asker,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9347072419106317,0.0,0.0,1.0,0,0,5,0
demanded,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.03125,0.0,0.0,1.0,0,0,8,0
pith,13,0,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3636363636363635,0.49457304282230158,0.0,0.0,1.3636363636363635,0,0,4,0
pita,35,5,20,0.057142857142857141,0.057142857142857141,0.057142857142857141,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55999999999999994,0.20000000000000001,0.20000000000000001,2.2000000000000002,0.44108620885114264,0.0,0.066666666666666666,2.5333333333333332,0,0,4,1
genus,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.55911330049261088,0.0,0.0,1.0,1,0,5,0
tinge,6,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.50464076657739809,0.0,0.0,1.0,0,0,5,0
asked,196,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0,,0,0,1.0315789473684212,0.37489368828838082,0.042105263157894736,0.005263157894736842,1.0315789473684212,0,0,5,0
pre,17,2,15,0.0,0.0,0.0,0.6122448979591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,1.4615384615384615,0.48842162952551632,0.0,0.0,1.3999999999999999,0,0,3,0
matte,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.51851851851851849,0.0,0.0,1.0,0,0,5,0
blending,53,4,47,0.056603773584905662,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,1.0,0.19444444444444442,1.0,0.0,1.1395348837209303,0.43174997672184218,0.0,0.0,1.1521739130434783,0,1,8,0
diff,2,0,2,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72278911564625847,0.0,0.0,1.0,0,0,4,0
unstuffed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53623188405797106,0.0,0.0,1.0,0,0,9,0
lighthouse,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.23809523809523808,0.0,0.0,1.0,0,0,10,0
