word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
poscurry,3,0,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.92951015531660686,0.0,0.0,4.0,0,0,8,0
composed,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.19796217669971822,0.0,0.0,1.25,0,0,8,0
named,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57936553907250543,0.0,0.0,1.0,0,0,5,0
formulated,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57446808510638303,0.0,0.0,1.0,0,0,10,0
avionics,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65740740740740744,0.0,0.0,1.0,1,0,8,0
calbe,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90909090909090906,0.0,0.0,1.0,0,0,5,0
private,86,0,11,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,7.8181818181818183,0.47118200429390084,0.0,0.0,7.8181818181818183,0,0,7,0
setdofvalues,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,12,0
talon,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10000000000000001,0.0,0.0,1.0,0,0,5,0
gordon,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57272727272727275,0.0,0.0,1.0,0,0,6,0
decrease,18,1,17,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77777777777777779,0.0,0.0,1.0625,0.59451003011540871,0.0,0.0,1.0588235294117647,0,0,8,0
names,9,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0,,0,0,1.0,0.569213049045316,0.0,0.0,1.0,1,0,5,0
limb,6,0,2,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.44682274247491638,0.0,0.0,3.0,0,0,4,0
proprietary,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.37582517641702706,0.0,0.0,1.0,0,0,11,0
resets,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52229299363057324,0.0,0.0,1.0,1,0,6,0
clockwise,28,0,14,0.071428571428571425,0.0,0.10714285714285714,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714285714285712,0.0,0.0,0,,0,0,3.1428571428571428,0.56179232997622663,0.0,0.0,3.1428571428571428,0,0,9,0
gateway,2,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.36915887850467288,0.0,0.0,2.0,0,0,7,0
oswaitforever,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,13,0
formulaes,2,1,2,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333337,0.0,0.0,2.0,0.33333333333333331,0.0,0.0,3.0,1,0,9,0
chi,0,0,0,,,,0.6,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
readable,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25650557620817843,0.0,0.0,1.0,0,0,8,0
seamless,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,1.0,0.0,0,,0,0,1.0,1,0,8,0
transactions,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,1,0,12,0
supervisorcontroller,5,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,9.0,0.44347826086956521,0.0,0.0,9.0,0,0,20,0
groundthruth,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10784313725490197,0.0,0.0,1.0,0,0,12,0
butler,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
themselves,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,10,0
ikfast,2,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.17405063291139239,1.0,0.0,2.0,0,0,6,0
deepest,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53333333333333333,0.0,0.0,1.0,0,0,7,0
collinear,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58974358974358976,0.0,0.0,1.0,0,0,9,0
sudo,8,0,4,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.5668267703244767,0.0,0.0,2.0,0,0,4,0
luck,17,0,15,0.0,0.0,0.11764705882352941,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1333333333333333,0.62189582146067601,0.0,0.20000000000000001,1.1333333333333333,0,0,4,0
upcoming,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52569223295730549,0.0,0.0,1.0,0,1,8,0
trasversal,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22222222222222221,0.0,0.0,1.0,0,0,10,0
trail,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.11392405063291139,0.0,0.0,1.0,0,0,5,0
train,19,1,12,0.052631578947368418,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.4545454545454546,0.54637926926226354,0.0,0.0,2.5454545454545454,0,0,5,0
normalized,9,0,8,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.875,0.51242935558958569,0.0,0.0,1.875,0,0,10,0
informally,2,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17249240121580545,0.0,0.0,1.0,0,0,10,0
iio,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
tearing,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.23347665847665849,0.0,0.0,1.0,0,1,7,0
iii,2,0,1,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.89075630252100835,0.0,0.0,2.0,0,0,3,0
hints,9,0,8,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.125,0.70495900657428168,0.0,0.0,1.125,1,0,5,0
fan,13,1,9,0.076923076923076927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.75,0.64614288078128035,0.0,0.0,1.875,0,0,3,0
account,41,2,39,0.0,0.0,0.024390243902439025,0.7073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,1.0,0.70138888888888884,0.0,0.0,1.0540540540540539,0.5250692213691357,0.0,0.0,1.0512820512820513,0,0,7,0
inclinations,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.69491525423728817,0.0,0.0,1.0,1,0,12,0
origins,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,1.0,0.23214285714285715,0.0,0.0,1.0,1,0,7,0
f,0,0,0,,,,0.7211538461538461,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,1,0
tunnel,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40909090909090912,0.0,0.0,1.0,0,0,6,0
assumptions,10,1,7,0.10000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,1.5,0.62874992961627152,0.0,0.0,1.6666666666666667,1,0,11,0
obvious,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2083333333333333,0.45923599484794869,0.0,0.083333333333333329,1.2083333333333333,1,0,7,0
maplins,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39425287356321836,0.0,0.0,1.0,1,0,7,0
conceptnet,7,0,1,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,7.0,0.34654818865345183,0.0,0.0,7.0,0,0,10,0
requirments,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72786148559344443,0.0,0.0,1.0,1,0,11,0
closing,3,0,3,0.33333333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82574743418116914,0.0,0.0,1.0,0,1,7,0
didnt,59,0,51,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949152542372881,0.0,0.0,0,,0,0,1.1568627450980393,0.58072161758976715,0.019607843137254902,0.0,1.1568627450980393,0,0,5,0
fetch,4,0,2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.40155993431855497,0.0,0.0,2.0,0,0,5,0
mlsvisualisation,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.54054054054054057,0.0,0.0,1.0,0,0,16,0
abcd,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.45967741935483869,0.0,0.0,1.0,0,0,4,0
predecessor,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.79545454545454541,0.0,0.0,2.0,0,0,11,0
theorems,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,1.0,0.89090909090909087,0.0,0.0,1.0,1,0,8,0
reserved,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.30588316495649703,0.0,0.0,1.0,0,0,8,0
rigidly,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.25,0.36055191427382438,0.0,0.0,1.25,0,0,7,0
dfrac,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
listenfd,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.95027624309392267,0.0,0.0,1.0,0,0,8,0
reconstructed,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61345909668057319,0.0,0.0,1.0,0,0,13,0
effectively,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0,,0,0,1.0,0.54684562531501268,0.0,0.0,1.0,0,0,11,0
competitioncontrol,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,18,0
bones,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.51666666666666672,0.0,0.0,1.0,1,0,5,0
uncompensated,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.48695652173913045,0.0,0.0,1.0,0,0,13,0
nativa,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.68041237113402064,0.0,0.0,1.0,0,0,6,0
tan,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
native,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0,,0,0,1.3333333333333333,0.55401066907924157,0.33333333333333331,0.0,1.3333333333333333,0,0,6,0
precord,1,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.59638554216867468,0.0,0.0,2.0,0,0,7,0
practical,28,1,26,0.035714285714285712,0.0,0.071428571428571425,0.03571428571428571,0.0,0.035714285714285712,0.0,0.0,0.035714285714285712,0.0,0.0,0.0,0.035714285714285712,0.035714285714285712,1.0,0.25,1.0,0.0,1.0800000000000001,0.60174348279749312,0.0,0.0,1.0769230769230769,0,0,9,0
gcc,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
varied,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.43333333333333335,0.0,0.0,1.0,0,0,6,0
flap,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.24489795918367346,0.0,0.0,1.0,0,0,4,0
noises,9,0,6,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.70453419722860977,0.0,0.0,1.5,1,0,6,0
aff,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
holds,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1666666666666667,0.49372515774933651,0.0,0.0,1.1666666666666667,1,0,5,0
regions,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71250000000000002,0.0,0.0,1.0,1,0,7,0
lamp,4,0,2,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.28620071684587817,0.0,0.0,3.0,0,0,4,0
biasaccelz,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35238095238095241,0.0,0.0,1.0,0,0,10,0
attachment,7,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.6000000000000001,0.43248796376239457,0.0,0.0,1.6000000000000001,0,0,10,0
aft,3,0,2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.50950595795956621,0.0,0.0,1.5,0,0,3,0
revs,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.2978723404255319,0.0,0.0,1.0,1,0,4,0
addding,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.67878787878787883,0.0,0.0,1.0,0,1,7,0
stock,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.5546986052580748,0.0,0.0,1.0,0,0,5,0
profile,34,6,20,0.11764705882352941,0.0,0.058823529411764705,0.7941176470588235,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.68449074074074068,0.0,0.16666666666666666,2.3571428571428572,0.56574403814299556,0.0,0.071428571428571425,2.8571428571428572,0,0,7,0
buildings,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.3233695652173913,0.0,0.0,1.5,1,0,9,0
frac,1,0,1,0.0,0.0,0.0,0.7754010695187166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.13043478260869565,0.0,0.0,1.0,0,0,4,0
y,0,0,0,,,,0.7975517890772128,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,1,0
jacobain,2,1,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.45000000000000001,0.0,0.0,2.0,0,0,8,0
specifications,48,12,43,0.041666666666666664,0.0,0.020833333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51547619047619053,0.16666666666666666,0.083333333333333329,1.1612903225806452,0.48217143951896874,0.096774193548387094,0.0,1.3333333333333333,1,0,14,0
db,0,0,0,,,,0.6666666666666666,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
waters,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9135802469135802,0.0,0.0,1.0,1,0,6,0
roam,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.05128205128205128,0.0,0.0,1.0,0,0,4,0
collection,8,0,8,0.125,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,,0,0,1.0,0.66986821424843379,0.0,0.0,1.0,0,0,10,0
scalable,4,0,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.71081081081081088,0.0,0.0,2.0,0,0,8,0
mixed,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.37548752591701695,0.0,0.0,1.0,0,0,5,0
forwardsonarsensor,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,18,0
cylindric,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20833333333333334,0.0,0.0,1.0,0,0,9,0
multiplication,10,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5714285714285714,0.58617538678592951,0.0,0.0,1.5714285714285714,0,0,14,0
klam,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
physic,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.5,0.0,0.0,2.0,0,0,6,0
syndrome,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.12820512820512819,0.0,0.0,1.0,0,0,8,0
ambiguous,3,2,3,0.66666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20833333333333331,1.0,0.0,1.0,0.61290322580645162,0.0,0.0,1.5,1,0,9,0
acx,0,0,0,,,,0.25,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
chasing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6706586826347305,0.0,0.0,1.0,0,1,7,0
defective,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90196078431372551,0.0,0.0,1.0,0,0,9,0
bind,2,0,1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.41463414634146345,0.0,0.0,2.0,0,0,4,0
trasfer,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.46296296296296297,0.0,0.0,1.0,0,0,7,0
lines,66,2,50,0.060606060606060608,0.0,0.045454545454545456,1.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.0,1.0,0.69999999999999996,0.0,0.5,1.3958333333333333,0.46754109912915492,0.0,0.0,1.4081632653061225,1,0,5,0
correspond,17,1,15,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,1.9285714285714286,0.6098864754082447,0.0,0.071428571428571425,1.8666666666666667,0,0,10,0
hdlproducts,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,11,0
linen,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
basecompensation,16,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.50203357904676404,0.0,0.0,4.0,0,0,16,0
calcuij,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
lined,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1206896551724138,0.0,0.0,1.0,0,0,5,0
wgvffesm,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
kionix,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35384615384615387,0.0,0.0,1.0,0,0,6,0
crosstalk,2,1,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.78888888888888886,0.0,0.0,2.0,0,0,9,0
meter,33,1,27,0.030303030303030304,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606060606060608,0.0,0.0,1.0,1.0,0.0,1.0,2.5769230769230771,0.52153153442234934,0.0,0.0,2.6153846153846154,0,0,5,0
looping,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27101523711693204,0.0,0.0,1.0,0,1,7,0
horns,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22784810126582278,0.0,0.0,1.0,1,0,5,0
agricultural,6,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.22423314120353899,0.20000000000000001,0.0,1.2,0,0,12,0
onboard,15,0,14,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0714285714285714,0.44876442421935975,0.0,0.0,1.0714285714285714,0,0,7,0
galaxy,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60240963855421692,0.0,0.0,1.0,0,0,6,0
bunch,15,1,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,1.0769230769230769,0.40857118568929096,0.0,0.0,1.1538461538461537,0,0,5,0
lf,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
bridges,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,7,0
ld,0,0,0,,,,0.375,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
le,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lb,0,0,0,,,,0.5,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
vizkit,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
ll,0,0,0,,,,0.08433734939759036,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lm,0,0,0,,,,0.6190476190476191,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
lj,0,0,0,,,,0.375,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
